Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Timestamp
1.4924,-0.6592,-0.8881,0.007,0.0241,0.987,208.701000000001
-0.3937,1.4649,-0.9613,0.0027,0.0018,0.9928,208.800999999978
0.119,-0.0183,-0.9339,-0.0034,0,1.0254,208.901000000013
-1.3184,-1.1078,-0.9705,-0.0107,-0.0031,1.0211,209.000999999989
-0.1556,0.4303,-0.7965,0.011,-0.0024,0.9888,209.100999999966
1.9501,1.4008,0,-0.0153,0.0021,0.9955,209.201000000001
-0.5493,-0.5036,0.2014,-0.0189,0.0101,1.0193,209.300999999978
0,0.2564,0.3021,-0.0107,-0.0189,0.9888,209.401000000013
0.0275,0.4669,0.5402,-0.0107,0.0223,1.0294,209.500999999989
-0.531,0.7324,0.4028,-0.0159,-0.0085,1.0013,209.600999999966
-1.2177,-1.2543,0.1465,-0.0253,-0.0024,0.9769,209.701000000001
0.3021,-0.6867,0.4486,-0.0024,0.0021,1.0401,209.800999999978
-1.3367,0.6592,0.6775,-0.0003,-0.0143,0.9119,209.901000000013
0.9247,1.6663,0.586,-0.0317,-0.0018,1.0437,210.000999999989
-1.1444,-2.3988,0.3479,-0.0275,-0.0128,1.0306,210.100999999966
-0.3571,-0.1099,0.5768,-0.011,-0.0015,0.9723,210.201000000001
0.0183,0.7324,0.6592,0.0012,-0.004,1.0016,210.300999999978
-0.0732,-0.4669,0.7141,-0.0281,-0.0134,1.0236,210.401000000013
-0.6867,-0.174,0.5585,-0.0278,0.0043,1.0123,210.500999999989
-0.4578,-1.0346,0.5951,-0.0037,-0.004,0.9894,210.600999999966
0.5402,0.6134,0.9064,-0.0073,-0.0015,1.0221,210.701000000001
-1.4466,0.8057,0.4761,-0.0116,-0.0027,1.0239,210.800999999978
0.5676,-0.7324,0.4578,-0.0183,-0.0119,0.9528,210.901000000013
1.9135,-1.4557,0.6317,-0.0153,0.0079,1.0489,211.000999999989
0.0549,-0.0092,0.7141,0,0.0089,0.9973,211.100999999966
0.531,0.6226,0.8057,-0.004,0.0049,0.9345,211.201000000001
0.412,-0.2289,0.6226,-0.0146,0.0174,1.0678,211.300999999978
-2.0783,-0.238,0.2655,-0.0073,-0.0122,1.0376,211.401000000013
1.1628,-1.4557,0.5036,-0.0153,-0.0012,0.9333,211.500999999989
2.9847,-0.4852,0.7599,0.007,0.0165,1.0187,211.600999999966
-0.0732,1.0529,0.3937,0.0006,-0.0031,0.9958,211.701000000001
0.6775,-0.2014,0.174,-0.0217,-0.0015,1.0089,211.800999999978
-0.0549,-0.7324,-0.5951,0.0052,0.0076,1.0077,211.901000000013
-1.0712,0.9613,-0.4669,0.0177,0.0021,0.983,212.000999999989
-0.3479,0.9796,-0.4212,0.0037,0.0089,0.9345,212.100999999966
0.174,0.5036,-0.7874,-0.0168,0.0146,1.0358,212.201000000001
-1.5931,0.3662,-0.8515,0.0058,0.0043,0.9604,212.300999999978
-0.6134,0.0549,-1.2726,0.0009,0.0058,0.9717,212.401000000013
0.8789,0.6958,-1.062,0.015,0.0244,1.0294,212.500999999989
-0.9888,1.474,-0.65,-0.0192,-0.0159,1.0392,212.600999999966
0.5402,-0.586,-0.4852,0.0046,-0.0131,0.8835,212.701000000001
2.8565,0.4486,-0.7508,-0.0247,0.022,1.0309,212.800999999978
-3.296,-1.1628,-1.0529,-0.0192,-0.0107,1.0459,212.901000000013
4.294,-1.1902,-0.65,-0.0031,0.0122,0.9363,213.000999999989
0.4028,-0.5493,-0.1099,0.0043,0.0269,1.0602,213.100999999966
-2.0966,0.0275,-0.6317,-0.0061,-0.029,0.9726,213.201000000001
1.7579,-0.6409,-0.4944,0.0104,0.0412,1.0086,213.300999999978
-1.6114,-0.0366,-0.4669,-0.011,0.0021,1.0086,213.401000000013
0.4578,-1.7579,-0.586,-0.0143,-0.0037,0.9894,213.500999999989
0,-1.355,-0.3479,0.0235,0.029,1.0138,213.600999999966
0.1648,0.5219,-0.3388,0.0015,-0.0113,0.9528,213.701000000001
-0.0824,0.6134,-0.3296,-0.0046,0.0232,1.0019,213.800999999978
-0.412,-0.8332,-0.5036,-0.0055,0.0128,1.0337,213.901000000013
-0.5127,-0.4578,-0.4028,0.0101,0.0055,0.9983,214.000999999989
-2.7009,-1.0254,-0.4944,-0.0079,0,1.019,214.100999999966
2.0692,1.1628,-0.3845,0.0204,-0.0146,0.9259,214.201000000001
0.0092,1.1078,-0.3113,-0.0006,-0.0015,1.0492,214.300999999978
-0.4578,-1.0254,-0.5676,0.0009,-0.0378,0.9528,214.401000000013
3.5249,1.1628,-0.3937,0.0082,0.0098,1.0373,214.500999999989
-1.8403,0.293,0.2564,-0.0107,-0.0137,1.0242,214.600999999966
0.2747,-1.474,0.4303,-0.0031,-0.0143,0.933,214.701000000001
-0.5493,0.8972,0.9156,0.0024,0.0391,1.0703,214.800999999978
-1.1628,1.0071,0.8698,-0.022,-0.0076,0.958,214.901000000013
2.0325,-1.0437,0.3845,-0.011,0.0546,1.0138,215.000999999989
0.1923,0.4578,0.8148,0.0043,0.062,0.9946,215.100999999966
0.5951,-0.7965,0.586,-0.0302,0.0403,0.9723,215.201000000001
-0.1923,-1.6938,0.5219,0.0107,0.0583,1.0367,215.300999999978
-0.6317,0.6409,0.3296,0.0021,0.0351,0.9915,215.401000000013
-0.2106,-0.0549,-0.1007,-0.0012,0.0598,0.9903,215.500999999989
-0.6226,-0.7874,-0.6134,0.0031,0.0558,0.9958,215.600999999966
0.0641,-1.529,-0.6226,0.0168,0.0555,1.0199,215.701000000001
-1.1444,-0.2197,-0.65,0.018,0.0406,1.0404,215.800999999978
0.7599,0.705,-0.5036,0.0192,0.0531,0.9687,215.901000000013
-0.9247,0.1556,-0.6775,-0.0058,0.0461,1.0266,216.000999999989
-0.2106,-1.2268,-0.7874,0.0082,0.0464,0.9586,216.100999999966
0.8423,0.7233,-0.4303,0.0119,0.0739,0.99,216.201000000001
1.0254,-0.2564,-0.6867,0,0.0363,0.9748,216.300999999978
0.7416,-0.3571,-0.5493,0.0232,0.062,0.9873,216.401000000013
-2.2797,1.1444,-0.8057,0.004,0.0278,1.0294,216.500999999989
-0.0092,-1.3733,-1.0529,0.0174,0.0543,1.0074,216.600999999966
-0.824,-0.2747,-0.4486,0.0034,0.0549,1.0205,216.701000000001
1.3459,2.0692,-0.5676,0.0211,0.04,0.9458,216.800999999978
-0.3479,0.9064,-0.4852,0.0095,0.0583,1.0605,216.901000000013
-1.4832,-0.7508,-0.998,-0.0134,0.0156,1.0172,217.000999999989
0.4486,-0.7324,-0.8057,0.0464,0.0464,0.99,217.100999999966
2.0875,1.8494,-0.3662,-0.0098,0.054,0.9998,217.201000000001
-0.119,-0.998,-0.8881,0.0076,0.0421,1.0297,217.300999999978
0.4212,0.1465,-0.5951,0.0156,0.054,0.9815,217.401000000013
-0.4486,0.0275,-0.6684,0.0122,0.0461,0.9943,217.500999999989
-1.41,0.6317,-0.8057,0.0159,0.0366,1.0224,217.600999999966
-0.7416,-0.5402,-0.9247,0.0052,0.0333,1.0193,217.701000000001
0.8698,0.2472,-0.6775,0.0272,0.0464,0.9894,217.800999999978
-0.0275,2.179,-0.6226,0.0082,0.0305,1.0108,217.901000000013
-0.8972,-1.0163,-1.2268,0.0125,0.0381,1.0248,218.000999999989
2.1973,0.4303,-0.4852,0.0101,0.0418,0.9738,218.100999999966
2.06,1.3367,-0.586,0.0092,0.058,1.0251,218.201000000001
-2.0142,0.238,-0.531,-0.0125,0.0369,1.0285,218.300999999978
-0.119,-0.5676,-1.117,0.0009,0.047,0.9967,218.401000000013
1.3092,1.5381,-0.4578,0.0159,0.0488,0.9873,218.500999999989
-0.1831,0.1282,-1.0254,-0.0128,0.032,0.9943,218.600999999966
-1.7579,-0.5127,-1.0254,0.0143,0.0278,1.0379,218.701000000001
-1.3916,0.6958,-0.9613,0.0128,0,0.9287,218.800999999978
4.0742,1.7853,-0.4486,0.0107,0.0592,1.0126,218.901000000013
-0.9613,0.4212,-0.8057,-0.0186,0.0009,1.0672,219.000999999989
-0.2838,1.0895,-1.3184,0.0162,0.0058,0.9925,219.100999999966
-1.4649,0.586,-1.0346,-0.011,0.0067,0.9888,219.201000000001
-0.7874,-1.236,-0.8057,0.0287,0.0418,0.9946,219.300999999978
0.238,2.5727,-0.5127,-0.0211,0.0067,1.0034,219.401000000013
0.6226,-0.5585,-0.6867,-0.011,0.0424,1.0038,219.500999999989
0.6317,-0.7233,-0.5951,-0.0003,0.0171,1.0147,219.600999999966
-0.3937,-0.0275,-0.7141,0.0052,0.0244,1.0254,219.701000000001
0.9705,0.4303,-0.705,-0.0104,0.022,0.9952,219.800999999978
0.174,-1.1811,-0.8972,-0.0006,0.0327,1.0221,219.901000000013
0.9705,-0.5676,-0.7141,0.0015,0.036,1.0123,220.000999999989
-0.9064,-0.0549,-0.3296,0.0134,0.0378,1.0266,220.100999999966
-0.1099,1.7029,0.0458,-0.0052,0.0278,1.0092,220.201000000001
-0.6958,-0.2838,0.2106,-0.0037,0.0125,0.9906,220.300999999978
1.5198,0.3204,0.3754,-0.0339,0.0473,0.9973,220.401000000013
-0.2472,-0.6592,0.8698,-0.0092,0.0186,1.0614,220.500999999989
-0.824,1.2452,1.4466,-0.0125,0.0113,0.9583,220.600999999966
-1.6205,1.4374,1.5473,-0.0342,0.0107,1.0154,220.701000000001
-0.3479,-0.2655,1.6572,-0.0525,-0.0177,0.9989,220.800999999978
2.9939,-0.0092,2.2523,-0.0165,-0.0049,0.9769,220.901000000013
1.355,1.7762,2.3804,-0.04,-0.0104,1.0291,221.000999999989
-1.2635,-0.5402,2.0051,-0.051,-0.0272,1.0468,221.100999999966
-1.0895,-0.412,1.8311,-0.0311,-0.0336,0.9754,221.201000000001
1.7853,-0.4303,2.0692,-0.0363,-0.0113,0.9861,221.300999999978
0.2197,0.0732,2.3255,-0.0323,-0.0192,1.0224,221.401000000013
-1.355,-0.6775,1.9318,-0.0403,-0.0311,1.0028,221.500999999989
-0.6775,0.5676,1.2085,-0.0323,-0.0336,1.019,221.600999999966
-0.6684,-0.7233,1.1902,-0.018,-0.0262,0.9735,221.701000000001
1.941,0.2472,1.1444,-0.0214,-0.0244,1.0221,221.800999999978
-1.2909,-0.0092,1.3825,-0.0287,-0.0211,1.0193,221.901000000013
1.2543,-0.1099,0.1648,-0.0238,-0.0201,0.9888,222.000999999989
-0.7599,-1.236,-0.1465,-0.0378,-0.0064,1.0639,222.100999999966
1.0163,-0.6867,-0.1282,0.0113,-0.0333,0.9543,222.201000000001
-0.6226,0.943,-0.0824,-0.0085,0.0027,1.0263,222.300999999978
-0.4212,0.5585,-0.3662,-0.0061,-0.033,0.9671,222.401000000013
0.8881,-3.2502,0.0366,-0.025,0.0058,1.0517,222.500999999989
0.8789,1.6022,0.2197,0.0156,-0.0333,0.9333,222.600999999966
-4.1566,4.8982,-1.0163,-0.0031,-0.0247,1.0392,222.701000000001
0.8789,-5.0539,-0.9522,-0.0546,-0.0458,1.0666,222.800999999978
3.1587,-2.4903,0.998,0.0653,-0.007,0.8551,222.901000000013
2.234,9.7415,0.998,-0.0336,-0.0162,1.1213,223.000999999989
-10.6662,-6.8758,-1.9135,-0.09,-0.0452,1.0562,223.100999999966
4.5228,-3.0213,-0.6134,0.0421,-0.0436,0.8206,223.201000000001
3.6439,2.4628,0.8515,0.0073,0.022,1.1582,223.300999999978
-3.1861,1.8311,-0.0549,-0.0232,-0.0433,0.9082,223.401000000013
0.4028,-1.8586,-0.0824,-0.0156,-0.0146,0.99,223.500999999989
-1.941,0.0275,-0.4852,-0.0107,-0.0269,1.0984,223.600999999966
-0.3388,-0.0824,-0.2106,0.0211,-0.0485,0.8942,223.701000000001
1.1444,1.7304,0.0092,-0.0119,-0.0021,1.0401,223.800999999978
-0.824,-0.7508,-0.2106,-0.0168,-0.0125,1.019,223.901000000013
-1.062,-0.0366,-0.2289,0.0089,-0.0287,0.9445,224.000999999989
1.3184,1.3367,0.119,-0.0174,-0.0156,1.0364,224.100999999966
-0.412,0.0092,0.0641,-0.0305,-0.0342,0.9943,224.201000000001
1.9135,-0.8881,0.1282,-0.0098,-0.0195,0.9848,224.300999999978
0.1923,0.7782,0.2197,-0.0223,-0.0333,1.0495,224.401000000013
-1.4649,-0.9796,0,-0.0098,-0.0354,1.0056,224.500999999989
0.4303,-0.293,0.2197,-0.0125,-0.0403,0.9842,224.600999999966
-0.2014,-0.7416,0.2197,-0.0143,-0.0601,0.9928,224.701000000001
1.3276,0.3937,0.5036,-0.0192,-0.0754,0.9836,224.800999999978
-0.8698,0.1648,0.4212,-0.0168,-0.0839,1.0385,224.901000000013
-0.8057,-0.7416,0.3845,-0.0015,-0.0806,0.9842,225.000999999989
0.2289,0.8972,0.3388,-0.0223,-0.0616,1.0007,225.100999999966
1.7487,-1.5748,0.7599,-0.0134,-0.0406,0.9693,225.201000000001
0.4852,0.6409,0.7233,-0.0085,-0.0378,1.0276,225.300999999978
-0.4669,-0.2289,0.5127,-0.0208,-0.0262,0.987,225.401000000013
-0.6592,0.705,0.6043,-0.0198,-0.0327,1.0358,225.500999999989
-1.2268,-0.6775,0.3113,-0.0159,-0.0394,0.9769,225.600999999966
0.3113,-0.3479,0.6684,-0.0021,-0.029,0.9543,225.701000000001
-0.2106,1.4557,0.3845,-0.0116,-0.0427,1.0254,225.800999999978
-0.2838,-1.0529,0.4028,-0.0064,-0.0604,1.0007,225.901000000013
-0.4303,0.2197,0.586,-0.0189,-0.0516,1.0041,226.000999999989
-0.5402,-0.4669,0.4303,-0.0165,-0.105,1.0019,226.100999999966
-1.6755,-0.0916,0.4669,-0.0024,-0.1151,1.0077,226.201000000001
0.5036,0.8332,0.2838,-0.0171,-0.1138,0.9851,226.300999999978
0.6043,-1.3642,0.5493,-0.018,-0.1038,1.0114,226.401000000013
0.2747,0.2014,0.2838,-0.007,-0.0873,0.9977,226.500999999989
-1.4466,-0.5768,-0.0366,-0.0116,-0.1096,1.0157,226.600999999966
1.822,-1.2909,-0.174,0.0156,-0.0909,0.9641,226.701000000001
0.2655,0.7599,-0.8423,0.0024,-0.0793,1.0181,226.800999999978
-0.2197,-1.0895,-1.6205,0.0061,-0.0992,0.969,226.901000000013
0.7965,0.2106,-1.5931,0.0116,-0.0797,1.0245,227.000999999989
-2.4262,-0.8423,-1.767,0.0125,-0.083,0.9912,227.100999999966
1.1444,-0.6592,-1.2726,0.0287,-0.0943,0.9409,227.201000000001
-0.9613,1.3459,-1.5015,0.0119,-0.0699,1.0251,227.300999999978
-1.4557,0.6226,-1.648,0.0021,-0.0879,1.0147,227.401000000013
-0.2564,-1.5931,-1.6846,0.0067,-0.097,0.9799,227.500999999989
-0.7416,-0.238,-1.9593,0.0204,-0.087,0.9882,227.600999999966
1.4649,1.3184,-2.3896,0.0217,-0.079,1.0141,227.701000000001
0.2289,-0.531,-3.2685,0.0092,-0.1111,1.0157,227.800999999978
1.5839,-0.3937,-3.7355,0.0171,-0.0504,0.9992,227.901000000013
-0.412,-1.9227,-3.9827,0.033,-0.0626,0.997,228.000999999989
-0.4486,-1.2635,-5.6398,0.0589,-0.0858,1.0211,228.100999999966
-0.6317,1.5564,-6.5279,0.0909,-0.0943,1.0263,228.201000000001
-0.4578,2.4262,-6.2349,0.0394,-0.0339,1.0227,228.300999999978
0.6317,-1.9593,-6.7019,-0.0046,-0.0986,0.9253,228.401000000013
1.2268,-6.1342,-8.0203,0.0439,-0.0473,1.1084,228.500999999989
-4.9532,-2.1332,-8.6062,0.1566,-0.0961,0.9967,228.600999999966
1.9227,5.6307,-8.8809,0.1111,-0.076,0.9153,228.701000000001
2.8199,2.7467,-10.0711,-0.0018,-0.0577,1.0556,228.800999999978
-1.2543,-3.8545,-12.0396,0.0436,-0.0641,1.0138,228.901000000013
0.1831,-2.7009,-12.4424,0.1004,-0.0543,0.9833,229.000999999989
0.6775,1.1719,-11.7832,0.1303,-0.0525,0.983,229.100999999966
1.0071,2.3713,-12.5614,0.0671,-0.0424,1.0346,229.201000000001
-0.2747,-0.5585,-13.0009,0.0855,-0.0467,0.9879,229.300999999978
-0.412,0.7874,-14.4658,0.0903,-0.0476,0.9949,229.401000000013
0.4578,-0.0641,-14.4749,0.0992,-0.0174,0.9772,229.500999999989
2.1058,-0.0916,-15.8849,0.1007,-0.0281,1.0523,229.600999999966
0.1556,0.5768,-16.4892,0.1215,-0.0357,1.0071,229.701000000001
2.0783,-0.4028,-17.7709,0.0827,-0.0296,0.9766,229.800999999978
-0.5585,-1.9501,-18.6773,0.166,-0.0235,0.9201,229.901000000013
0.7782,3.0854,-19.6844,0.1279,-0.0229,1.0364,230.000999999989
-2.1424,1.6114,-20.9662,0.1218,-0.0259,1.0221,230.100999999966
-1.9044,0.8332,-21.5247,0.1007,-0.0336,1.0178,230.201000000001
-1.7121,-0.5676,-22.2663,0.1065,-0.0439,0.9995,230.300999999978
0.2289,-0.293,-22.7699,0.1407,-0.0259,0.9622,230.401000000013
-1.5107,1.3367,-23.2643,0.1456,-0.0421,1.0178,230.500999999989
1.0529,0.3662,-23.0079,0.1083,-0.0543,1.0007,230.600999999966
3.4242,-1.2909,-23.1544,0.1105,-0.0443,1.0157,230.701000000001
5.0996,-0.5402,-23.4382,0.1334,-0.025,0.9635,230.800999999978
3.177,2.5452,-23.9143,0.1706,0.0049,1.0129,230.901000000013
2.4171,2.0325,-24.1157,0.0995,0.0223,0.9687,231.000999999989
3.882,1.1444,-23.9509,0.1083,0.0272,1.0511,231.100999999966
0.7782,-0.2197,-24.7566,0.0916,0.04,1.102,231.201000000001
-0.1373,-1.1078,-25.1045,0.123,0.0501,0.983,231.300999999978
0.8515,-0.0092,-24.6284,0.1325,0.0723,1.0373,231.401000000013
-1.6388,-0.4303,-25.4067,0.126,0.0699,0.9281,231.500999999989
0.3571,-1.4466,-26.1757,0.1282,0.0787,1.0117,231.600999999966
-3.1129,-0.119,-26.3314,0.1657,0.0705,1.0321,231.701000000001
-1.8311,0.8972,-25.8187,0.1462,0.0638,0.9619,231.800999999978
-0.5036,-0.3662,-25.5348,0.1163,0.0781,1.0205,231.901000000013
-0.1923,-1.4557,-25.2419,0.1202,0.0592,0.9714,232.000999999989
1.6846,-0.7874,-24.3812,0.1599,0.0821,0.9653,232.100999999966
2.2065,1.3733,-23.365,0.1343,0.0842,0.9763,232.201000000001
2.6276,-0.412,-22.1564,0.1141,0.0903,1.0184,232.300999999978
-0.0732,0.531,-19.8401,0.1096,0.0995,1.0404,232.401000000013
0.65,1.6114,-16.718,0.098,0.0934,1.0389,233.500999999989
1.0163,1.7396,-12.7812,0.0476,0.0986,0.9616,232.600999999966
0.7965,0.3296,-9.9155,0.0159,0.0958,0.9632,232.701000000001
-0.0092,-0.2747,-8.478,0.0229,0.0787,0.9693,232.800999999978
0.1282,0.6775,-8.4506,0.0342,0.0717,0.9772,232.901000000013
0.2838,0.8789,-7.6449,0.0262,0.083,1.0556,233.000999999989
-0.5585,-0.119,-6.1708,0.0064,0.0681,0.9928,233.100999999966
1.3276,-1.0529,-3.9552,-0.0073,0.0833,0.9354,233.201000000001
2.2614,-0.943,-1.117,-0.0116,0.09,0.99,233.300999999978
0,2.3621,0.4212,-0.0262,0.0842,1.019,233.401000000013
-0.9522,1.5839,0.8423,-0.0671,0.0671,1.0126,233.500999999989
-0.8057,-1.0804,1.8311,-0.0595,0.0684,1.0117,233.600999999966
-0.9705,-0.8972,1.7487,-0.0488,0.0534,0.9967,233.701000000001
-0.5768,0.0641,1.8403,-0.0119,0.0549,0.9122,233.800999999978
1.4466,2.3347,2.4995,-0.0613,0.0717,1.1029,233.901000000013
-1.6205,0.4395,1.6297,-0.0635,0.0488,1.0309,234.000999999989
-0.7691,-1.8677,1.3825,-0.0522,0.0519,0.9485,234.100999999966
-1.8494,0.1556,2.0325,-0.0235,0.0549,1.0166,234.201000000001
-1.941,0.824,1.4466,-0.0452,0.0296,1.0187,234.300999999978
0.8515,0.0366,1.4191,-0.0488,0.0375,0.976,234.401000000013
1.886,-1.1536,1.9684,-0.0409,0.0409,0.9857,234.500999999989
-0.2197,0.9705,0.7965,-0.0269,0.0235,0.9861,234.600999999966
-2.1973,-0.3845,-0.0092,-0.0302,0.0229,1.0703,234.701000000001
-2.0051,-0.3845,0.3204,-0.0415,0.0058,0.9977,234.800999999978
2.7192,-0.5493,-0.0549,-0.0238,0.0302,0.9745,234.901000000013
2.2706,-1.1261,0.1373,-0.0171,0.0458,1.0248,235.000999999989
-0.0549,-0.0458,-0.1373,-0.0308,0.0235,0.9699,235.100999999966
-0.5402,-1.5931,-0.8972,-0.0198,0.0302,0.9983,235.201000000001
-1.4191,-1.0529,-0.2197,-0.0079,0.0385,1.03,235.300999999978
-1.0254,-0.824,-0.8332,-0.0134,0.0275,0.9592,235.401000000013
2.2523,-1.7853,-0.5585,-0.004,0.0479,0.9583,235.500999999989
-1.7487,0.824,-0.5036,-0.0085,0.0195,1.0157,235.600999999966
0.3113,0.7691,-1.0254,-0.0171,0.0259,1.0208,235.701000000001
0.586,0.119,-0.1648,-0.0125,0.0421,1.0047,235.800999999978
0.2838,-0.0275,-0.4669,-0.0241,0.0095,0.9583,235.901000000013
0.2655,-0.1465,-0.65,-0.004,0.0375,1.0428,236.000999999989
-1.6388,0.3479,-0.1465,-0.0153,0.0351,0.9803,236.100999999966
1.6022,0.586,-0.5585,-0.0302,0.0507,1.0047,236.201000000001
-0.4761,-1.1353,-0.2472,-0.0018,0.047,1.0163,236.300999999978
0.4669,1.529,-0.3021,-0.0177,0.0476,0.9607,236.401000000013
0.1648,-0.7141,-0.5402,-0.0137,0.0629,1.0382,236.500999999989
-0.824,0.0732,-0.3662,-0.0189,0.0455,0.9873,236.600999999966
-0.6226,0.7599,-0.4303,-0.0076,0.043,0.9687,236.701000000001
-0.1923,0.1465,0.4395,-0.0143,0.0348,0.9861,236.800999999978
-1.5198,1.1536,0.3571,-0.0375,0.0339,1.0257,236.901000000013
-0.4944,-0.119,1.0895,-0.0281,-0.004,1.0114,237.000999999989
2.5178,0.2472,1.3733,-0.0473,0.0177,1.0071,237.100999999966
0.6775,-0.1648,1.3825,-0.0284,0.0015,1.0196,237.201000000001
-1.3184,0.5219,1.5564,-0.0308,-0.0256,0.9787,237.300999999978
-0.8606,0.3479,1.0987,-0.0452,-0.0082,1.0446,237.401000000013
-0.9339,-0.4852,1.7029,-0.0369,0.0018,0.9867,237.500999999989
-0.0183,0.5768,2.5636,-0.0485,0.0079,0.9455,237.600999999966
0.7508,-0.1465,2.6551,-0.0592,0.0165,1.07,237.701000000001
0.3204,1.0804,3.1312,-0.0494,0.0003,0.9861,237.800999999978
1.5748,0.2564,2.6368,-0.0629,0.014,1.0181,237.901000000013
-0.998,-1.3642,2.3255,-0.0415,0.0055,0.9854,238.000999999989
-0.7324,-0.7324,1.3184,-0.0476,0.0006,1.0065,238.100999999966
-0.4852,-1.5931,0.1648,-0.0168,-0.0146,0.9775,238.201000000001
1.062,0.7691,-0.7599,-0.0159,-0.0177,0.9958,238.300999999978
1.886,-0.2838,-1.3733,-0.0171,-0.0128,1.0126,238.401000000013
0.2289,-0.4212,-0.9796,0.0031,-0.0186,1.0181,238.500999999989
-0.3937,0.3021,-1.236,-0.0204,-0.007,1.0193,238.600999999966
-1.2268,-1.1536,-0.7233,-0.0012,0.0165,0.9763,238.701000000001
0.3571,1.2635,-0.7141,-0.0156,0.0003,1.0062,238.800999999978
-1.0254,-2.1149,-0.943,-0.0217,-0.0046,1.0315,238.901000000013
0.8057,0.705,-0.9156,0,-0.0122,0.9488,239.000999999989
1.2452,0.3479,-1.0895,-0.0098,0.0073,1.0306,239.100999999966
-1.822,-0.2014,-1.2909,-0.0027,-0.0177,0.9684,239.201000000001
-0.0183,0.9339,-1.4557,-0.0113,-0.0046,1.0428,239.300999999978
-0.5493,-2.1332,-0.6867,-0.0143,0.0256,1.0175,239.401000000013
-1.4374,3.415,-0.7965,0.0555,-0.0501,0.8725,239.500999999989
2.1516,4.4038,-0.5676,-0.0595,0.0299,1.1789,239.600999999966
-6.4364,-6.6012,-1.7304,-0.0275,0,0.9461,239.701000000001
5.9053,0.705,0.2197,0.0055,0.04,0.8957,239.800999999978
-2.5636,1.9593,0.2289,-0.0092,0.0516,1.0953,239.901000000013
-1.9227,-0.2197,-0.7324,-0.0345,-0.0275,0.9238,240.000999999989
5.2187,-2.0692,-0.412,-0.0287,0.0278,1.0617,240.100999999966
-0.0732,0.2106,-0.2289,-0.0046,0.0143,1.001,240.201000000001
2.646,-0.1282,-0.2014,-0.0238,-0.0061,0.9687,240.300999999978
-0.0916,-1.822,-0.3113,-0.0137,0.0299,1.1136,240.401000000013
-2.0875,0.5493,-0.412,-0.0046,-0.0427,0.9622,240.500999999989
1.5564,-0.5951,-0.174,-0.0119,-0.0031,1.0086,240.600999999966
-0.5585,-0.4578,-0.238,-0.0204,-0.0153,0.9674,240.701000000001
-0.6134,-0.7324,-0.5951,-0.0238,-0.0284,1.0175,240.800999999978
-0.7965,-0.9339,-0.6226,0.0058,0.0037,1.0129,240.901000000013
2.0692,1.0346,-0.2564,-0.0107,0.0143,0.9903,241.000999999989
3.3967,0.0092,-0.412,0.004,0.04,1.0242,241.100999999966
2.3072,-0.1923,-0.705,-0.0085,0.0461,0.9824,241.201000000001
-0.9613,-1.355,-1.3825,-0.0089,0.0281,1.019,241.300999999978
-4.6693,-2.1424,-2.0417,0.0174,0.0281,1.0089,241.401000000013
0.3021,-0.2014,-2.0783,0.0153,0.0253,0.9677,241.500999999989
0.2197,-0.9156,-2.353,0.0244,0.0333,0.9903,241.600999999966
0.5768,0.6775,-2.8199,0.014,0,0.9165,241.701000000001
-3.296,-1.6205,-3.8728,0.0372,0.0372,1.1002,241.800999999978
-5.4384,0.6134,-3.2136,0.0412,-0.0275,0.9049,241.901000000013
3.827,0.293,-1.9868,0.025,0.0494,0.9955,242.000999999989
-0.238,2.9939,-0.0458,-0.0031,0.0455,0.9705,242.100999999966
1.7304,0.0549,0.1099,-0.0415,-0.0055,0.9265,242.201000000001
0.0366,-0.705,0.6958,-0.0327,0.0491,1.1466,242.300999999978
-1.4466,1.7396,1.5839,-0.0266,0.0104,0.9137,242.401000000013
2.8748,-1.062,1.4924,-0.0342,0.0354,1.0804,242.500999999989
-3.8545,-0.3204,1.4283,-0.0253,0.0165,1.0001,242.600999999966
3.4608,-0.6409,1.3184,-0.0241,0.0006,0.9168,242.701000000001
1.7762,0.6958,1.4557,-0.0336,0.0546,1.0962,242.800999999978
-2.646,-1.7121,0.7141,-0.0211,-0.0183,0.9076,242.901000000013
-0.0549,-0.2472,0.2472,-0.0089,0.0275,1.0846,243.000999999989
-3.4516,0.7782,0.0183,-0.0015,0.0027,0.9711,243.100999999966
0.8515,-1.117,-0.5127,0.0003,0.0064,0.9711,243.201000000001
-0.1007,1.5381,-0.7874,-0.0104,-0.0143,1.0321,243.300999999978
-0.0092,-1.1902,-0.9796,-0.0006,-0.0204,0.987,243.401000000013
0.8698,0.6775,-0.8606,0.0006,0.0162,1.0154,243.500999999989
-2.4079,1.0346,-0.6409,-0.0006,-0.0323,0.9931,243.600999999966
-1.0437,0.8515,-0.5036,-0.0159,-0.0159,1.0416,243.701000000001
-1.5381,-1.062,0.174,-0.0107,-0.0168,0.9879,243.800999999978
6.2349,1.6572,0.6043,-0.0159,0.0357,0.9894,243.901000000013
-3.7629,0.4944,0.4761,-0.0299,0.0082,0.998,244.000999999989
-2.6917,-1.355,-0.238,-0.0406,-0.0589,1.0053,244.100999999966
-0.6775,-0.3113,0.3937,0.0143,0.0171,1.0462,244.201000000001
6.0335,2.3988,0.9247,-0.0314,-0.0137,0.9189,244.300999999978
